matchStatus,confidence,lineNumber,sourceStationCode,routeStopNameKo,selectedStationNumber,selectedStationNameKo,selectedStationCandidateId,candidateStationMatches,diagnostics,stopCandidateId
"exact","high","S2702","0229","청라언덕","0229","청라언덕","candidate:kric:urban-rail-station:S2702:0229:row-989","candidate:kric:urban-rail-station:S2702:0229:row-989","","candidate:kric:urban-rail-route-stop:S2702:14"
"exact","high","S2702","0230","반월당","0230","반월당","candidate:kric:urban-rail-station:S2702:0230:row-412","candidate:kric:urban-rail-station:S2702:0230:row-412","","candidate:kric:urban-rail-route-stop:S2702:15"
"exact","high","S2702","0231","경대병원","0231","경대병원","candidate:kric:urban-rail-station:S2702:0231:row-63","candidate:kric:urban-rail-station:S2702:0231:row-63","","candidate:kric:urban-rail-route-stop:S2702:16"
"exact","medium","S2702","0232","대구은행","0232","대구은행(대구교육청)","candidate:kric:urban-rail-station:S2702:0232:row-247","candidate:kric:urban-rail-station:S2702:0232:row-247","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2702:17"
"exact","high","S2702","0233","범어","0233","범어","candidate:kric:urban-rail-station:S2702:0233:row-433","candidate:kric:urban-rail-station:S2702:0233:row-433","","candidate:kric:urban-rail-route-stop:S2702:18"
"exact","medium","S2702","0234","수성구청","0234","수성구청(KBS)","candidate:kric:urban-rail-station:S2702:0234:row-624","candidate:kric:urban-rail-station:S2702:0234:row-624","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2702:19"
"exact","high","S2702","0235","만촌","0235","만촌","candidate:kric:urban-rail-station:S2702:0235:row-355","candidate:kric:urban-rail-station:S2702:0235:row-355","","candidate:kric:urban-rail-route-stop:S2702:20"
"exact","medium","S2702","0236","담티","0236","담티(수성대·대륜)","candidate:kric:urban-rail-station:S2702:0236:row-233","candidate:kric:urban-rail-station:S2702:0236:row-233","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2702:21"
"exact","high","S2702","0237","연호","0237","연호","candidate:kric:urban-rail-station:S2702:0237:row-765","candidate:kric:urban-rail-station:S2702:0237:row-765","","candidate:kric:urban-rail-route-stop:S2702:22"
"exact","medium","S2702","0238","수성알파시티","0238","수성알파시티(삼성라이온즈파크)","candidate:kric:urban-rail-station:S2702:0238:row-627","candidate:kric:urban-rail-station:S2702:0238:row-627","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2702:23"
"exact","high","S2702","0239","고산","0239","고산","candidate:kric:urban-rail-station:S2702:0239:row-77","candidate:kric:urban-rail-station:S2702:0239:row-77","","candidate:kric:urban-rail-route-stop:S2702:24"
"exact","high","S2702","0240","신매","0240","신매","candidate:kric:urban-rail-station:S2702:0240:row-672","candidate:kric:urban-rail-station:S2702:0240:row-672","","candidate:kric:urban-rail-route-stop:S2702:25"
"exact","high","S2702","0241","사월","0241","사월","candidate:kric:urban-rail-station:S2702:0241:row-497","candidate:kric:urban-rail-station:S2702:0241:row-497","","candidate:kric:urban-rail-route-stop:S2702:26"
"exact","high","S2702","0242","정평","0242","정평","candidate:kric:urban-rail-station:S2702:0242:row-923","candidate:kric:urban-rail-station:S2702:0242:row-923","","candidate:kric:urban-rail-route-stop:S2702:27"
"exact","high","S2702","0243","임당","0243","임당","candidate:kric:urban-rail-station:S2702:0243:row-889","candidate:kric:urban-rail-station:S2702:0243:row-889","","candidate:kric:urban-rail-route-stop:S2702:28"
"exact","high","S2702","0244","영남대","0244","영남대","candidate:kric:urban-rail-station:S2702:0244:row-767","candidate:kric:urban-rail-station:S2702:0244:row-767","","candidate:kric:urban-rail-route-stop:S2702:29"
"exact","high","S2703","0312","칠곡경대병원","0312","칠곡경대병원","candidate:kric:urban-rail-station:S2703:0312:row-1013","candidate:kric:urban-rail-station:S2703:0312:row-1013","","candidate:kric:urban-rail-route-stop:S2703:1"
"exact","high","S2703","0313","학정","0313","학정","candidate:kric:urban-rail-station:S2703:0313:row-1056","candidate:kric:urban-rail-station:S2703:0313:row-1056","","candidate:kric:urban-rail-route-stop:S2703:2"
"exact","medium","S2703","0314","팔거","0314","팔거(국립농관원통계청)","candidate:kric:urban-rail-station:S2703:0314:row-1034","candidate:kric:urban-rail-station:S2703:0314:row-1034","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:3"
"exact","high","S2703","0315","동천","0315","동천","candidate:kric:urban-rail-station:S2703:0315:row-325","candidate:kric:urban-rail-station:S2703:0315:row-325","","candidate:kric:urban-rail-route-stop:S2703:4"
"exact","high","S2703","0316","칠곡운암","0316","칠곡운암","candidate:kric:urban-rail-station:S2703:0316:row-1014","candidate:kric:urban-rail-station:S2703:0316:row-1014","","candidate:kric:urban-rail-route-stop:S2703:5"
"exact","medium","S2703","0317","구암","0317","구암(과학대보건대입구)","candidate:kric:urban-rail-station:S2703:0317:row-137","candidate:kric:urban-rail-station:S2703:0317:row-137","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:6"
"exact","high","S2703","0318","태전","0318","태전","candidate:kric:urban-rail-station:S2703:0318:row-1023","candidate:kric:urban-rail-station:S2703:0318:row-1023","","candidate:kric:urban-rail-route-stop:S2703:7"
"exact","high","S2703","0319","매천","0319","매천","candidate:kric:urban-rail-station:S2703:0319:row-366","candidate:kric:urban-rail-station:S2703:0319:row-366","","candidate:kric:urban-rail-route-stop:S2703:8"
"exact","high","S2703","0320","매천시장","0320","매천시장","candidate:kric:urban-rail-station:S2703:0320:row-367","candidate:kric:urban-rail-station:S2703:0320:row-367","","candidate:kric:urban-rail-route-stop:S2703:9"
"exact","high","S2703","0321","팔달","0321","팔달","candidate:kric:urban-rail-station:S2703:0321:row-1035","candidate:kric:urban-rail-station:S2703:0321:row-1035","","candidate:kric:urban-rail-route-stop:S2703:10"
"exact","high","S2703","0322","공단","0322","공단","candidate:kric:urban-rail-station:S2703:0322:row-91","candidate:kric:urban-rail-station:S2703:0322:row-91","","candidate:kric:urban-rail-route-stop:S2703:11"
"exact","high","S2703","0323","만평","0323","만평","candidate:kric:urban-rail-station:S2703:0323:row-356","candidate:kric:urban-rail-station:S2703:0323:row-356","","candidate:kric:urban-rail-route-stop:S2703:12"
"exact","high","S2703","0324","팔달시장","0324","팔달시장","candidate:kric:urban-rail-station:S2703:0324:row-1036","candidate:kric:urban-rail-station:S2703:0324:row-1036","","candidate:kric:urban-rail-route-stop:S2703:13"
"exact","high","S2703","0325","원대","0325","원대","candidate:kric:urban-rail-station:S2703:0325:row-829","candidate:kric:urban-rail-station:S2703:0325:row-829","","candidate:kric:urban-rail-route-stop:S2703:14"
"exact","medium","S2703","0326","북구청","0326","북구청
(대구iM뱅크파크)","candidate:kric:urban-rail-station:S2703:0326:row-480","candidate:kric:urban-rail-station:S2703:0326:row-480","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:15"
"exact","high","S2703","0327","달성공원","0327","달성공원","candidate:kric:urban-rail-station:S2703:0327:row-231","candidate:kric:urban-rail-station:S2703:0327:row-231","","candidate:kric:urban-rail-route-stop:S2703:16"
"exact","medium","S2703","0328","서문시장","0328","서문시장(동산병원)","candidate:kric:urban-rail-station:S2703:0328:row-545","candidate:kric:urban-rail-station:S2703:0328:row-545","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:17"
"exact","medium","S2703","0329","청라언덕","0329","청라언덕(신남)","candidate:kric:urban-rail-station:S2703:0329:row-990","candidate:kric:urban-rail-station:S2703:0329:row-990","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:18"
"exact","medium","S2703","0330","남산","0330","남산(계명네거리)","candidate:kric:urban-rail-station:S2703:0330:row-189","candidate:kric:urban-rail-station:S2703:0330:row-189","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:19"
"exact","medium","S2703","0331","명덕","0331","명덕(2·28민주운동기념회관)","candidate:kric:urban-rail-station:S2703:0331:row-372","candidate:kric:urban-rail-station:S2703:0331:row-372","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:20"
"exact","high","S2703","0332","건들바위","0332","건들바위","candidate:kric:urban-rail-station:S2703:0332:row-53","candidate:kric:urban-rail-station:S2703:0332:row-53","","candidate:kric:urban-rail-route-stop:S2703:21"
"exact","high","S2703","0333","대봉교","0333","대봉교","candidate:kric:urban-rail-station:S2703:0333:row-256","candidate:kric:urban-rail-station:S2703:0333:row-256","","candidate:kric:urban-rail-route-stop:S2703:22"
"exact","high","S2703","0334","수성시장","0334","수성시장","candidate:kric:urban-rail-station:S2703:0334:row-626","candidate:kric:urban-rail-station:S2703:0334:row-626","","candidate:kric:urban-rail-route-stop:S2703:23"
"exact","high","S2703","0335","수성구민운동장","0335","수성구민운동장","candidate:kric:urban-rail-station:S2703:0335:row-623","candidate:kric:urban-rail-station:S2703:0335:row-623","","candidate:kric:urban-rail-route-stop:S2703:24"
"exact","high","S2703","0336","어린이세상","0336","어린이세상","candidate:kric:urban-rail-station:S2703:0336:row-747","candidate:kric:urban-rail-station:S2703:0336:row-747","","candidate:kric:urban-rail-route-stop:S2703:25"
"exact","high","S2703","0337","황금","0337","황금","candidate:kric:urban-rail-station:S2703:0337:row-1090","candidate:kric:urban-rail-station:S2703:0337:row-1090","","candidate:kric:urban-rail-route-stop:S2703:26"
"exact","medium","S2703","0338","수성못","0338","수성못(TBC)","candidate:kric:urban-rail-station:S2703:0338:row-625","candidate:kric:urban-rail-station:S2703:0338:row-625","exact-code-name-mismatch","candidate:kric:urban-rail-route-stop:S2703:27"
"exact","high","S2703","0339","지산","0339","지산","candidate:kric:urban-rail-station:S2703:0339:row-963","candidate:kric:urban-rail-station:S2703:0339:row-963","","candidate:kric:urban-rail-route-stop:S2703:28"
"exact","high","S2703","0340","범물","0340","범물","candidate:kric:urban-rail-station:S2703:0340:row-432","candidate:kric:urban-rail-station:S2703:0340:row-432","","candidate:kric:urban-rail-route-stop:S2703:29"
"exact","high","S2703","0341","용지","0341","용지","candidate:kric:urban-rail-station:S2703:0341:row-818","candidate:kric:urban-rail-station:S2703:0341:row-818","","candidate:kric:urban-rail-route-stop:S2703:30"
"exact","high","S3001","0101","판암","0101","판암","candidate:kric:urban-rail-station:S3001:0101:row-1033","candidate:kric:urban-rail-station:S3001:0101:row-1033","","candidate:kric:urban-rail-route-stop:S3001:1"
"exact","high","S3001","0102","신흥","0102","신흥","candidate:kric:urban-rail-station:S3001:0102:row-699","candidate:kric:urban-rail-station:S3001:0102:row-699","","candidate:kric:urban-rail-route-stop:S3001:2"
"exact","high","S3001","0103","대동","0103","대동","candidate:kric:urban-rail-station:S3001:0103:row-249","candidate:kric:urban-rail-station:S3001:0103:row-249","","candidate:kric:urban-rail-route-stop:S3001:3"
"exact","high","S3001","0104","대전","0104","대전","candidate:kric:urban-rail-station:S3001:0104:row-264","candidate:kric:urban-rail-station:S3001:0104:row-264","","candidate:kric:urban-rail-route-stop:S3001:4"
"exact","high","S3001","0105","중앙로","0105","중앙로","candidate:kric:urban-rail-station:S3001:0105:row-955","candidate:kric:urban-rail-station:S3001:0105:row-955","","candidate:kric:urban-rail-route-stop:S3001:5"
"exact","high","S3001","0106","중구청","0106","중구청","candidate:kric:urban-rail-station:S3001:0106:row-946","candidate:kric:urban-rail-station:S3001:0106:row-946","","candidate:kric:urban-rail-route-stop:S3001:6"
"exact","high","S3001","0107","서대전네거리","0107","서대전네거리","candidate:kric:urban-rail-station:S3001:0107:row-540","candidate:kric:urban-rail-station:S3001:0107:row-540","","candidate:kric:urban-rail-route-stop:S3001:7"
"exact","high","S3001","0108","오룡","0108","오룡","candidate:kric:urban-rail-station:S3001:0108:row-780","candidate:kric:urban-rail-station:S3001:0108:row-780","","candidate:kric:urban-rail-route-stop:S3001:8"
"exact","high","S3001","0109","용문","0109","용문","candidate:kric:urban-rail-station:S3001:0109:row-811","candidate:kric:urban-rail-station:S3001:0109:row-811","","candidate:kric:urban-rail-route-stop:S3001:9"
"exact","high","S3001","0110","탄방","0110","탄방","candidate:kric:urban-rail-station:S3001:0110:row-1017","candidate:kric:urban-rail-station:S3001:0110:row-1017","","candidate:kric:urban-rail-route-stop:S3001:10"
"exact","high","S3001","0111","시청","0111","시청","candidate:kric:urban-rail-station:S3001:0111:row-645","candidate:kric:urban-rail-station:S3001:0111:row-645","","candidate:kric:urban-rail-route-stop:S3001:11"
"exact","high","S3001","0112","정부청사","0112","정부청사","candidate:kric:urban-rail-station:S3001:0112:row-918","candidate:kric:urban-rail-station:S3001:0112:row-918","","candidate:kric:urban-rail-route-stop:S3001:12"
"exact","high","S3001","0113","갈마","0113","갈마","candidate:kric:urban-rail-station:S3001:0113:row-21","candidate:kric:urban-rail-station:S3001:0113:row-21","","candidate:kric:urban-rail-route-stop:S3001:13"
"exact","high","S3001","0114","월평","0114","월평","candidate:kric:urban-rail-station:S3001:0114:row-845","candidate:kric:urban-rail-station:S3001:0114:row-845","","candidate:kric:urban-rail-route-stop:S3001:14"
"exact","high","S3001","0115","갑천","0115","갑천","candidate:kric:urban-rail-station:S3001:0115:row-26","candidate:kric:urban-rail-station:S3001:0115:row-26","","candidate:kric:urban-rail-route-stop:S3001:15"
"exact","high","S3001","0116","유성온천","0116","유성온천","candidate:kric:urban-rail-station:S3001:0116:row-847","candidate:kric:urban-rail-station:S3001:0116:row-847","","candidate:kric:urban-rail-route-stop:S3001:16"
"exact","high","S3001","0117","구암","0117","구암","candidate:kric:urban-rail-station:S3001:0117:row-136","candidate:kric:urban-rail-station:S3001:0117:row-136","","candidate:kric:urban-rail-route-stop:S3001:17"
"exact","high","S3001","0118","현충원","0118","현충원","candidate:kric:urban-rail-station:S3001:0118:row-1074","candidate:kric:urban-rail-station:S3001:0118:row-1074","","candidate:kric:urban-rail-route-stop:S3001:18"
"exact","high","S3001","0119","월드컵경기장","0119","월드컵경기장","candidate:kric:urban-rail-station:S3001:0119:row-840","candidate:kric:urban-rail-station:S3001:0119:row-840","","candidate:kric:urban-rail-route-stop:S3001:19"
